﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Rob Butler,Aylesbury CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",21376.62,20533.38,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",158091.09,35938.91,0,N/A,0,0,179467.71,19228.44,"Standard budget for renting a property in the London area for ten months, and £63.95 in hotel costs",11581.03,7647.41,N/A,1665.81,N/A,0,13246.84,192714.55,4745
Rob Roberts,Delyn CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",35830.34,6079.66,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",155441.9,38588.1,0,N/A,0,0,191272.24,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",23656.41,4788.59,N/A,2882.75,N/A,0,26539.16,217811.4,4810
Robbie Moore,Keighley CC,39210,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £3,300",27297.14,11912.86,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",163378.15,30651.85,0,N/A,0,0,190675.29,17802.77,"Standard budget for renting a property in the London area for seven months, and £4,438.06 in hotel costs",16911.39,891.38,N/A,4987.26,N/A,0,21898.65,212573.94,4861
Robert Buckland,South Swindon CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",22149.5,13760.5,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",151624.75,42405.25,0,N/A,0,0,173774.25,33880,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",15590.94,18289.06,N/A,187.95,N/A,0,15778.89,189553.14,4106
Robert Courts,Witney CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",16263.43,19646.57,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",159334.72,34695.28,0,N/A,0,0,175598.15,33880,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",21614.45,12265.55,N/A,2608.67,N/A,0,24223.12,199821.27,4589
Robert Goodwill,Scarborough and Whitby CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",17232.25,18677.75,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",148766.55,45263.45,0,N/A,0,0,165998.8,23010,Standard budget for renting a property in the London area,19257.53,3752.47,N/A,4406.45,N/A,0,23663.98,189662.78,1562
Robert Halfon,Harlow CC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",17776.18,21023.82,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",173147.31,33982.69,0,N/A,0,0,190923.49,0,N/A,0,0,N/A,460.93,N/A,0,460.93,191384.42,3985
Robert Jenrick,Newark CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",13182.93,22727.07,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",167973.06,26056.94,0,N/A,0,0,181155.99,32425,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of three dependants",24038.36,8386.64,N/A,324,N/A,0,24362.36,205518.35,4320
Robert Largan,High Peak CC,39610,"Standard non-London area budget plus an uplift of £7,700 for Covid-related business costs, and a start-up supplement of £6,000",32045.49,7564.51,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",167126.52,26903.48,0,N/A,0,0,199172.01,23010,Standard budget for renting a property in the London area,22920,90,N/A,463.35,N/A,0,23383.35,222555.36,4852
Robert Syms,Poole BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",13460.82,22449.18,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",125689.69,68340.31,0,N/A,0,0,139150.51,23010,Standard budget for renting a property in the London area,22723.67,286.33,N/A,2901.6,N/A,5200,30825.27,169975.78,245
Robin Millar,Aberconwy CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",30775.79,11134.21,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",138639.82,55390.18,0,N/A,0,0,169415.61,23050.1,"Standard budget for renting a property in the London area, and £40.10 in hotel costs",22264.15,785.95,N/A,6279.34,N/A,5586.95,34130.44,203546.05,4746
Robin Walker,Worcester BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",11600.07,24309.93,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",135391.49,58638.51,0,N/A,0,0,146991.56,21555,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of one dependant",11304.85,10250.15,N/A,1778.97,N/A,0,13083.82,160075.38,4091
Roger Gale,North Thanet CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",27448.72,8461.28,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",174106.68,19923.32,0,N/A,0,0,201555.4,23010,Standard budget for renting a property in the London area,7465.94,15544.06,N/A,15,N/A,0,7480.94,209036.34,87
Ronnie Cowan,Inverclyde CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",26124.59,9785.41,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",160586.78,33443.22,0,N/A,0,0,186711.37,23010,Standard budget for renting a property in the London area,22968.44,41.56,N/A,806.24,N/A,0,23774.68,210486.05,4465
Rosena Allin-Khan,Tooting BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",34046.02,4753.98,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",205610.33,1519.67,0,N/A,0,0,239656.35,0,N/A,0,0,N/A,1054.42,N/A,0,1054.42,240710.77,4573
Rosie Cooper,West Lancashire CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",18908.79,17001.21,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",133006.14,61023.86,0,N/A,0,0,151914.93,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5410,0,N/A,121.5,N/A,0,5531.5,157446.43,1538
Rosie Duffield,Canterbury CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",35428.24,481.76,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",168377.37,25652.63,0,N/A,0,0,203805.61,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",28400.36,44.64,N/A,333.47,N/A,0,28733.83,232539.44,4616
Rosie Winterton,Doncaster Central BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",25285.97,10624.03,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",137813.53,56216.47,0,N/A,0,0,163099.5,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),2862.44,2547.56,N/A,6679.23,N/A,0,9541.67,172641.17,390
Ross Thomson,Aberdeen South BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,243.47,243.47,243.47,4599
Royston Smith,"Southampton, Itchen BC",35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",11938.04,23971.96,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",144270.4,49759.6,0,N/A,0,0,156208.44,14216.59,"Standard budget for renting a property in the London area for seven months, and £725.79 in hotel costs",13166.92,1049.67,N/A,1607.9,N/A,0,14774.82,170983.26,4478
Rupa Huq,Ealing Central and Acton BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",14720.39,24079.61,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",158172.59,48957.41,0,N/A,0,0,172892.98,0,N/A,0,0,N/A,92.2,N/A,0,92.2,172985.18,4511
Rushanara Ali,Bethnal Green and Bow BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",37503.64,1296.36,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",205778.02,1351.98,0,N/A,0,0,243281.66,0,N/A,0,0,N/A,0,N/A,2940,2940,246221.66,4138
Ruth Cadbury,Brentford and Isleworth BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",32333.75,6466.25,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",205096.36,2033.64,0,N/A,0,0,237430.11,0,N/A,0,0,N/A,0,N/A,0,0,237430.11,4389
Ruth Edwards,Rushcliffe CC,38910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £3,000",38012.83,897.17,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",185739.84,8290.16,0,N/A,0,0,223752.67,16120,Standard budget for renting a property outside the London area,15754.56,365.44,N/A,2777.16,N/A,222.21,18753.93,242506.6,4808
Ruth George,High Peak CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,250,250,250,4662
Ruth Jones,Newport West CC ,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",26145.49,9764.51,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",181319.13,12710.87,0,N/A,0,0,207464.62,23010,Standard budget for renting a property in the London area,21190,1820,N/A,2772.9,N/A,0,23962.9,231427.52,4716
Ruth Smeeth,Stoke-on-Trent North BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,36.76,36.76,36.76,4508
Sajid Javid,Bromsgrove CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",17000.81,18909.19,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",178174.13,15855.87,0,N/A,0,0,195174.94,0,N/A,0,0,N/A,991.68,N/A,0,991.68,196166.62,3945
Sally-Ann Hart,Hastings and Rye CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",33248,8662,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",174000.02,20029.98,0,N/A,0,0,207248.02,0,N/A,0,0,N/A,176.7,N/A,0,176.7,207424.72,4842
Sam Tarry,Ilford South BC,44800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",38317.86,6482.14,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",191036.58,16093.42,0,N/A,0,0,229354.44,0,N/A,0,0,N/A,0,N/A,0,0,229354.44,4829
Sammy Wilson,East Antrim ,35310,"Standard non-London area budget plus an uplift of £9,500 for Covid-related business costs",26100.59,9209.41,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",148076.24,45953.76,0,N/A,0,0,174176.83,23010,Standard budget for renting a property in the London area,13502.31,9507.69,N/A,16344.69,N/A,0,29847,204023.83,1593
Sandy Martin,Ipswich BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,4678
Saqib Bhatti,Meriden CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",23292.81,18617.19,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",141873.98,52156.02,0,N/A,0,0,165166.79,23010,Standard budget for renting a property in the London area,22989.49,20.51,N/A,3683.4,N/A,0,26672.89,191839.68,4818
Sara Britcliffe,Hyndburn BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",36048.66,5861.34,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",161347.56,32682.44,0,N/A,0,0,197396.22,23010,Standard budget for renting a property in the London area,20725.84,2284.16,N/A,2900.25,N/A,0,23626.09,221022.31,4838
Sarah Atherton,Wrexham CC,34410,"Standard non-London area budget plus an uplift of £2,500 for Covid-related business costs, and a start-up supplement of £6,000",24207.87,10202.13,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",180533.71,13496.29,0,N/A,0,0,204741.58,23010,Standard budget for renting a property in the London area,22421.24,588.76,N/A,6443.86,N/A,0,28865.1,233606.68,4855
Sarah Champion,Rotherham BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",25719.64,10190.36,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",130582.32,63447.68,0,N/A,0,0,156301.96,23010,Standard budget for renting a property in the London area,22494.8,515.2,N/A,1669.04,N/A,0,24163.84,180465.8,4267
Sarah Dines,Derbyshire Dales CC,41210,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £5,300",40432.2,777.8,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",143632.47,50397.53,0,N/A,0,0,184064.67,6137.4,Hotels,6137.4,0,N/A,6278.54,N/A,1334.16,13750.1,197814.77,4816
Sarah Jones,Croydon Central BC,38099.24,"Standard London area budget plus an uplift of £9,299.24 for Covid-related business costs",32751.34,5347.9,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",183997.74,23132.26,0,N/A,0,0,216749.08,0,N/A,0,0,N/A,0,N/A,2246.41,2246.41,218995.49,4631
Sarah Olney,Richmond Park BC,41000,"Standard London area budget plus an uplift of £6,200 for Covid-related business costs, and a start-up supplement of £6,000",41000,0,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",197339.46,9790.54,0,N/A,0,0,238339.46,0,N/A,0,0,N/A,192.67,N/A,847.17,1039.84,239379.3,4591
Sarah Owen,Luton North BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",27019.78,14890.22,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",125564.2,68465.8,0,N/A,0,0,152583.98,182.08,Hotels,182.08,0,N/A,151.74,N/A,0,333.82,152917.8,4777
Scott Benton,Blackpool South BC,37110,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £1,200",30555.84,6554.16,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",165613.19,28416.81,0,N/A,0,0,196169.03,23010,Standard budget for renting a property in the London area,21933.54,1076.46,N/A,6308.55,N/A,0,28242.09,224411.12,4793
Scott Mann,North Cornwall CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",21720.27,14189.73,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",163689.8,30340.2,0,N/A,0,0,185410.07,39315,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants",22401.87,16913.13,N/A,6817.45,N/A,0,29219.32,214629.39,4496
Seema Malhotra,Feltham and Heston BC,36266.51,"Standard London area budget, plus an uplift of £7,466.51 for Covid-related business costs",36266.51,0,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",203153.69,3976.31,0,N/A,0,0,239420.2,0,N/A,0,0,N/A,0,N/A,569.19,569.19,239989.39,4253
Selaine Saxby,North Devon CC,41310,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £5,400",28239.47,13070.53,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",156751.14,37278.86,0,N/A,0,0,184990.61,23010,Standard budget for renting a property in the London area,22949.19,60.81,N/A,4910.2,N/A,0,27859.39,212850,4863
Shabana Mahmood,"Birmingham, Ladywood BC",35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",24941.98,10968.02,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",183240.29,10789.71,0,N/A,0,0,208182.27,23010,Standard budget for renting a property in the London area,19218.62,3791.38,N/A,1155.29,N/A,0,20373.91,228556.18,3914
Shailesh Vara,North West Cambridgeshire CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",11711.09,24198.91,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",133970.21,60059.79,0,N/A,0,0,145681.3,0,N/A,0,0,N/A,1694.35,N/A,0,1694.35,147375.65,1496
Sharon Hodgson,Washington and Sunderland West BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",22993.38,12916.62,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",177167.42,16862.58,0,N/A,0,0,200160.8,23010,Standard budget for renting a property in the London area,21907.5,1102.5,N/A,41.45,N/A,0,21948.95,222109.75,1521
Shaun Bailey,West Bromwich West BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",41839.25,70.75,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",152945.32,41084.68,0,N/A,0,0,194784.57,23010,Standard budget for renting a property in the London area,21717.32,1292.68,N/A,4662.43,N/A,0,26379.75,221164.32,4757
Sheryll Murray,South East Cornwall CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",19041.39,16868.61,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",124106.16,69923.84,0,N/A,0,0,143147.55,23010,Standard budget for renting a property in the London area,23010,0,N/A,4770.65,N/A,0,27780.65,170928.2,4100
Simon Baynes,Clwyd South CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",24335.25,17574.75,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",164023.45,30006.55,0,N/A,0,0,188358.7,3974.37,"Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities) until 18 December 2020, and £91.03 in hotel costs",3974.37,0,N/A,3991.7,N/A,0,7966.07,196324.77,4800
Simon Clarke,Middlesbrough South and East Cleveland CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",21264.21,14645.79,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",172112.16,21917.84,0,N/A,0,0,193376.37,26540.85,"Standard budget for renting a property in the London area until 4 March 2021, with an uplift to cover the cost of one dependant, and £200 in hotel costs",24047.94,2492.91,N/A,835.73,N/A,0,24883.67,218260.04,4655
Simon Fell,Barrow and Furness CC,36210,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £300",36124.6,85.4,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",130152.88,63877.12,0,N/A,0,0,166277.48,26990,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants",9574.41,17415.59,N/A,13504.32,N/A,0,23078.73,189356.21,4744
Simon Hart,Carmarthen West and South Pembrokeshire CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",15262.5,20647.5,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",168397.26,25632.74,0,N/A,0,0,183659.76,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",22595.63,5849.37,N/A,496.25,N/A,0,23091.88,206751.64,3944
Simon Hoare,North Dorset CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",15199.95,20710.05,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",165656.42,28373.58,0,N/A,0,0,180856.37,32425,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of three dependants",31407.36,1017.64,N/A,629.21,N/A,0,32036.57,212892.94,4494
Simon Jupp,East Devon CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",24571.31,17338.69,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",163001.75,31028.25,0,N/A,0,0,187573.06,23010,Standard budget for renting a property in the London area,18740.3,4269.7,N/A,3235.69,N/A,0,21975.99,209549.05,4862
Siobhain McDonagh,Mitcham and Morden BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",26358.03,12441.97,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",203762.32,3367.68,0,N/A,0,0,230120.35,0,N/A,0,0,N/A,0,N/A,0,0,230120.35,193
Siobhan Baillie,Stroud CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",29771.25,12138.75,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",158732.07,35297.93,0,N/A,0,0,188503.32,16120,Standard budget for renting a property outside the London area,16120,0,N/A,79.65,N/A,237.43,16437.08,204940.4,4847
Stella Creasy,Walthamstow BC ,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",28977.12,9822.88,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",205043.84,2086.16,0,N/A,0,0,234020.96,0,N/A,0,0,N/A,0,N/A,13541.73,13541.73,247562.69,4088
Stephanie Peacock,Barnsley East CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",21911.46,13998.54,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",157358.93,36671.07,0,N/A,0,0,179270.39,23010,Standard budget for renting a property in the London area,16660.71,6349.29,N/A,3692.55,N/A,0,20353.26,199623.65,4607
Stephen Barclay,North East Cambridgeshire CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",20987.73,14922.27,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",114979.55,79050.45,0,N/A,0,0,135967.28,6852.04,Hotels,6852.04,0,N/A,6,N/A,0,6858.04,142825.32,4095
Stephen Crabb,Preseli Pembrokeshire CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",19612.27,16297.73,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",156621.09,37408.91,0,N/A,0,0,176233.36,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",25725.95,2719.05,N/A,9426.58,N/A,0,35152.53,211385.89,1554
Stephen Doughty,Cardiff South and Penarth BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",25990.1,9919.9,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",178442.49,15587.51,0,N/A,0,0,204432.59,23010,Standard budget for renting a property in the London area,22967.93,42.07,N/A,3621.95,N/A,0,26589.88,231022.47,4264
Stephen Farry,North Down,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",27562.44,14347.56,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",138996.82,55033.18,0,N/A,0,0,166559.26,5410.5,Hotels,5410.5,0,N/A,5630,N/A,0,11040.5,177599.76,4856
Stephen Flynn,Aberdeen South BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",25335.15,16574.85,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",158760.24,35269.76,0,N/A,0,0,184095.39,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",26092.83,2352.17,N/A,7102.27,N/A,0,33195.1,217290.49,4735
Stephen Gethins,North East Fife CC,0,N/A,0,0,0,N/A,0,0,1014.64,"Standard non-London area budget was divided between the 2019-20 financial year (£52,935.36) and the 2020-21 financial year (£1,014.64)",1014.64,0,1014.64,0,N/A,0,0,N/A,79.98,N/A,754.93,834.91,1849.55,4434
Stephen Hammond,Wimbledon BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",8023.4,30776.6,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",167903.29,39226.71,0,N/A,0,0,175926.69,0,N/A,0,0,N/A,240.68,N/A,0,240.68,176167.37,1585
Stephen Hepburn,Jarrow BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,520
Stephen Kerr,Stirling CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,4604
Stephen Kinnock,Aberavon CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",21322.99,14587.01,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",168584.27,25445.73,0,N/A,0,0,189907.26,23010,Standard budget for renting a property in the London area,22848,162,N/A,1927.41,N/A,0,24775.41,214682.67,4359
Stephen McCabe,"Birmingham, Selly Oak BC",35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",26928.83,8981.17,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",139441.77,54588.23,0,N/A,0,0,166370.6,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),3237.68,2172.32,N/A,2653.91,N/A,0,5891.59,172262.19,298
Stephen McPartland,Stevenage CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",20981.82,14928.18,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",128730.16,65299.84,0,N/A,0,0,149711.98,0,N/A,0,0,N/A,159.42,N/A,0,159.42,149871.4,4093
Stephen Metcalfe,South Basildon and East Thurrock BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",16306.1,19603.9,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",166233.59,27796.41,0,N/A,0,0,182539.69,0,N/A,0,0,N/A,0,N/A,0,0,182539.69,4092
Stephen Morgan,Portsmouth South BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",29124.7,6785.3,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",186138.06,7891.94,0,N/A,0,0,215262.76,23010,Standard budget for renting a property in the London area,23010,0,N/A,2262.53,N/A,3949.85,29222.38,244485.14,4653
Stephen Timms,East Ham BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",16422.14,22377.86,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",180654.41,26475.59,0,N/A,0,0,197076.55,0,N/A,0,0,N/A,33.1,N/A,0,33.1,197109.65,163
Steve Baker,Wycombe CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",17039.09,18870.91,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",171897.32,22132.68,0,N/A,0,0,188936.41,0,N/A,0,0,N/A,1166.7,N/A,0,1166.7,190103.11,4064
Steve Brine,Winchester CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",25548.59,10361.41,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",131550.66,62479.34,0,N/A,0,0,157099.25,11748.38,Hotels,11748.38,0,N/A,3183.45,N/A,0,14931.83,172031.08,4067
Steve Double,St Austell and Newquay CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",28992.96,6917.04,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",183925.07,10104.93,0,N/A,0,0,212918.03,23010,Standard budget for renting a property in the London area,21546.64,1463.36,N/A,6807.16,N/A,0,28353.8,241271.83,4452
Steve Reed,Croydon North BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",27650.29,11149.71,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",195715.98,11414.02,0,N/A,0,0,223366.27,0,N/A,0,0,N/A,332.5,N/A,0,332.5,223698.77,4268
Steven Bonnar,"Coatbridge, Chryston and Bellshill BC",41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",23479.38,18430.62,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",140320.72,53709.28,0,N/A,0,0,163800.1,30720,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant, and £2,275 in hotel costs",30720,0,N/A,4898.26,N/A,192.95,35811.21,199611.31,4748
