﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Peter Aldous,Waveney CC,,,18149.25,,,,3877.5,,,,0,,22026.75,,,15413.38,,uncapped,0,uncapped,0,15413.38,37440.13,4069
Peter Bone,Wellingborough CC,,,20114.39,,,,182.43,,,,0,,20296.82,,,16869.74,,uncapped,7672.81,uncapped,0,24542.55,44839.37,1581
Peter Bottomley,Worthing West BC,,,9527.83,,,,2448.75,,,,0,,11976.58,,,0,,uncapped,1457,uncapped,0,1457,13433.58,117
Peter Hain,Neath CC,,,26902.38,,,,0,,,,0,,26902.38,,,11122.99,,uncapped,7380.4,uncapped,0,18503.39,45405.77,567
Peter Lilley,Hitchin and Harpenden CC,,,10688.9,,,,9479.8,,,,0,,20168.7,,,0,,uncapped,360.01,uncapped,0,360.01,20528.71,68
Peter Luff,Mid Worcestershire CC,,,9194.51,,,,6410.75,,,,0,,15605.26,,,16163.09,,uncapped,4313.7,uncapped,0,20476.79,36082.05,268
Peter Soulsby,Leicester South BC,,,29044.41,,,,0,,,,0,,29044.41,,,8434.18,,uncapped,2797.85,uncapped,0,11232.03,40276.44,1592
Peter Tapsell,Louth and Horncastle CC,,,16047.12,,,,0,,,,0,,16047.12,,,16855.06,,uncapped,4607.13,uncapped,0,21462.19,37509.31,348
Phil Wilson,Sedgefield CC,,,31299.81,,,,0,,,,0,,31299.81,,,15869.38,,uncapped,12885.21,uncapped,0,28754.59,60054.4,1603
Phil Woolas,Oldham East and Saddleworth CC,,,20939.25,,,,0,,,,37628.99,,58568.24,,,5482.77,,uncapped,7039.2,uncapped,0,12521.97,71090.21,453
Philip Davies,Shipley CC,,,14987.6,,,,3640,,,,0,,18627.6,,,15078.27,,uncapped,4216.82,uncapped,0,19295.09,37922.69,1565
Philip Dunne,Ludlow CC,,,15862.83,,,,2408.75,,,,0,,18271.58,,,0,,uncapped,4591.9,uncapped,0,4591.9,22863.48,1542
Philip Hammond,Runnymede and Weybridge CC,,,3265.85,,,,3877.5,,,,0,,7143.35,,,15318.67,,uncapped,524.8,uncapped,0,15843.47,22986.82,105
Philip Hollobone,Kettering CC,,,2248.59,,,,0,,,,0,,2248.59,,,0,,uncapped,5184.5,uncapped,0,5184.5,7433.09,1537
Phillip Lee,Bracknell CC,,,17960.53,,,,3877.5,,,,0,,21838.03,,,20279.92,,uncapped,1266.4,uncapped,0,21546.32,43384.35,3921
Priti Patel,Witham CC,,,10986.8,,,,3877.5,,,,0,,14864.3,,,0,,uncapped,3864.5,uncapped,0,3864.5,18728.8,4066
Rachel Reeves,Leeds West BC,,,20341.22,,,,103.48,,,,0,,20444.7,,,11136.03,,uncapped,5786.25,uncapped,1237.33,18159.61,38604.31,4031
Rebecca Harris,Castle Point BC,,,4596.57,,,,3877.5,,,,0,,8474.07,,,0,,uncapped,5.4,uncapped,0,5.4,8479.47,3948
Rehman Chishti,Gillingham and Rainham BC,,,8974.03,,,,3877.5,,,,0,,12851.53,,,0,,uncapped,6464.2,uncapped,0,6464.2,19315.73,3987
Richard Bacon,South Norfolk CC,,,17800.81,,,,0,,,,0,,17800.81,,,22870.6,,uncapped,4227.12,uncapped,0,27097.72,44898.53,1451
Richard Benyon,Newbury CC,,,21556.86,,,,2408.75,,,,0,,23965.61,,,0,,uncapped,2412.91,uncapped,0,2412.91,26378.52,1547
Richard Burden,"Birmingham, Northfield BC",,,12813.82,,,,5003.12,,,,0,,17816.94,,,7164.54,,uncapped,3691.08,uncapped,0,10855.62,28672.56,301
Richard Drax,South Dorset CC,,,3786.87,,,,3877.5,,,,0,,7664.37,,,0,,uncapped,2395.1,uncapped,0,2395.1,10059.47,4132
Richard Fuller,Bedford BC,,,13449.52,,,,3877.5,,,,0,,17327.02,,,8597.15,,uncapped,2284.6,uncapped,0,10881.75,28208.77,3912
Richard Graham,Gloucester BC,,,19940.66,,,,3877.5,,,,0,,23818.16,,,4320,,uncapped,2690.25,uncapped,0,7010.25,30828.41,3990
Richard Harrington,Watford BC,,,12762.08,,,,18233.25,,,,0,,30995.33,,,0,,uncapped,0,uncapped,0,0,30995.33,4068
Richard Ottaway,Croydon South BC,,,16653.39,,,,2060,,,,0,,18713.39,,,0,,uncapped,1278.2,uncapped,0,1278.2,19991.59,157
Richard Shepherd,Aldridge-Brownhills BC,,,13571.6,,,,0,,,,0,,13571.6,,,3214.18,,uncapped,3280.4,uncapped,0,6494.58,20066.18,295
Rob Wilson,Reading East BC,,,15868.34,,,,816.11,,,,0,,16684.45,,,0,,uncapped,6040.12,uncapped,0,6040.12,22724.57,1556
Robert Buckland,South Swindon CC,,,16790.47,,,,3877.5,,,,0,,20667.97,,,8821.5,,uncapped,2363.3,uncapped,0,11184.8,31852.77,4106
Robert Flello,Stoke-on-Trent South BC,,,19956.25,,,,0,,,,0,,19956.25,,,15383.24,,uncapped,7766.05,uncapped,0,23149.29,43105.54,1569
Robert Goodwill,Scarborough and Whitby CC,,,13507.73,,,,0,,,,0,,13507.73,,,15627.6,,uncapped,5537.27,uncapped,0,21164.87,34672.6,1562
Robert Halfon,Harlow CC,,,23098.57,,,,1147.2,,,,0,,24245.77,,,0,,uncapped,1680.5,uncapped,0,1680.5,25926.27,3985
Robert Smith,West Aberdeenshire and Kincardine CC,,,21878.33,,,,2369,,,,0,,24247.33,,,8265.61,,uncapped,15220.38,uncapped,0,23485.99,47733.32,639
Robert Syms,Poole BC,,,11736.11,,,,2408.75,,,,0,,14144.86,,,15792,,uncapped,4919.5,uncapped,0,20711.5,34856.36,245
Robert Walter,North Dorset CC,,,6596.84,,,,2408.75,,,,0,,9005.59,,,2696.24,,uncapped,3968.02,uncapped,0,6664.26,15669.85,244
Roberta Blackman-Woods,City of Durham CC,,,22439.01,,,,0,,,,0,,22439.01,,,6709.74,,uncapped,11119.24,uncapped,206.71,18035.69,40474.7,1501
Robin Walker,Worcester BC,,,10135.4,,,,9304.31,,,,0,,19439.71,,,0,,uncapped,4366.02,uncapped,0,4366.02,23805.73,4091
Roger Gale,North Thanet CC,,,29324.82,,,,0,,,,0,,29324.82,,,4478.36,,uncapped,4343.3,uncapped,0,8821.66,38146.48,87
Roger Godsiff,"Birmingham, Hall Green BC",,,12254.51,,,,0,,,,0,,12254.51,,,0,,uncapped,4618.45,uncapped,0,4618.45,16872.96,304
Roger Williams,Brecon and Radnorshire CC,,,19753.67,,,,2976.61,,,,0,,22730.28,,,15630.78,,uncapped,7048.83,uncapped,0,22679.61,45409.89,1394
Ronnie Campbell,Blyth Valley BC,,,28556.22,,,,3000,,,,0,,31556.22,,,10827.17,,uncapped,9279.78,uncapped,0,20106.95,51663.17,514
Rory Stewart,Penrith and The Border CC,,,11120.81,,,,11088.33,,,,0,,22209.14,,,5000,,uncapped,10118.11,uncapped,0,15118.11,37327.25,4137
Rosie Cooper,West Lancashire CC,,,22346.81,,,,0,,,,0,,22346.81,,,4509.31,,uncapped,4776.3,uncapped,0,9285.61,31632.42,1538
Rosie Winterton,Doncaster Central BC,,,31447.86,,,,1200,,,,0,,32647.86,,,2829.83,,uncapped,6088.85,uncapped,0,8918.68,41566.54,390
Rushanara Ali,Bethnal Green and Bow BC,,,21672.36,,,,1219.41,,,,0,,22891.77,,,0,,uncapped,0,uncapped,0,0,22891.77,4138
Russell Brown,Dumfries and Galloway CC,,,28371.36,,,,0,,,,0,,28371.36,,,14099.14,,uncapped,9540.1,uncapped,0,23639.24,52010.6,588
Sadiq Khan,Tooting BC,,,18664.27,,,,453.9,,,,0,,19118.17,,,0,,uncapped,0,uncapped,0,0,19118.17,1577
Sajid Javid,Bromsgrove CC,,,13883.54,,,,3877.5,,,,0,,17761.04,,,0,,uncapped,4012.7,uncapped,0,4012.7,21773.74,3945
Sam Gyimah,East Surrey CC,,,15513.36,,,,7339.48,,,,0,,22852.84,,,0,,uncapped,110.66,uncapped,0,110.66,22963.5,3980
Sammy Wilson,East Antrim,,,4439.79,,,,0,,,,0,,4439.79,,,10078.37,,uncapped,11719.6,uncapped,0,21797.97,26237.76,1593
Sandra Osborne,"Ayr, Carrick and Cumnock CC",,,22887.79,,,,0,,,,0,,22887.79,,,16734.26,,uncapped,7474.08,uncapped,0,24208.34,47096.13,576
Sarah Newton,Truro and Falmouth CC,,,17897.83,,,,3877.5,,,,0,,21775.33,,,0,,uncapped,269.5,uncapped,2515.63,2785.13,24560.46,4071
Sarah Teather,Brent Central BC,,,42286.53,,,,3354.21,,,,0,,45640.74,,,0,,uncapped,4.02,uncapped,0,4.02,45644.76,1170
Sarah Wollaston,Totnes CC,,,18074.31,,,,3987.97,,,,0,,22062.28,,,17264.25,,uncapped,6622.06,uncapped,0,23886.31,45948.59,4073
Shabana Mahmood,"Birmingham, Ladywood BC",,,25153.97,,,,6307.34,,,,0,,31461.31,,,8050,,uncapped,1814.85,uncapped,0,9864.85,41326.16,3914
Shailesh Vara,North West Cambridgeshire CC,,,9874.18,,,,422.8,,,,0,,10296.98,,,0,,uncapped,2739.1,uncapped,0,2739.1,13036.08,1496
Sharon Hodgson,Washington and Sunderland West BC,,,25354.38,,,,907.83,,,,0,,26262.21,,,19587.19,,uncapped,10603.79,uncapped,1602.05,31793.03,58055.24,1521
Shaun Woodward,St Helens South and Whiston BC,,,53106.31,,,,93.5,,,,0,,53199.81,,,3994.46,,uncapped,3677.28,uncapped,0,7671.74,60871.55,98
Sheila Gilmore,Edinburgh East BC,,,19725.75,,,,67.15,,,,0,,19792.9,,,15164.87,,uncapped,5660.54,uncapped,0,20825.41,40618.31,3965
Sheryll Murray,South East Cornwall CC,,,16943.32,,,,4702.35,,,,0,,21645.67,,,16986.98,,uncapped,8734.6,uncapped,0,25721.58,47367.25,4100
Siân James,Swansea East BC,,,28322.31,,,,83,,,,0,,28405.31,,,14460.31,,uncapped,3983.5,uncapped,5760.72,24204.53,52609.84,1573
Simon Burns,Chelmsford BC,,,8615.93,,,,2408.75,,,,0,,11024.68,,,0,,uncapped,705.59,uncapped,35,740.59,11765.27,46
Simon Danczuk,Rochdale CC,,,25568.26,,,,768.8,,,,0,,26337.06,,,19574.44,,uncapped,8890.87,uncapped,0,28465.31,54802.37,4059
Simon Hart,Carmarthen West and South Pembrokeshire CC,,,29365.82,,,,23126.65,,,,0,,52492.47,,,17784.78,,uncapped,9903.65,uncapped,0,27688.43,80180.9,3944
Simon Hughes,Bermondsey and Old Southwark BC,,,29620.05,,,,2863.1,,,,0,,32483.15,,,0,,uncapped,1082.1,uncapped,0,1082.1,33565.25,194
Simon Kirby,"Brighton, Kemptown BC",,,21843.51,,,,3877.5,,,,0,,25721.01,,,12406.94,,uncapped,2072.8,uncapped,0,14479.74,40200.75,3929
Simon Reevell,Dewsbury CC,,,21615.66,,,,1938.75,,,,0,,23554.41,,,14533.19,,uncapped,5191.9,uncapped,0,19725.09,43279.5,3978
Simon Wright,Norwich South BC,,,6386.64,,,,2369,,,,0,,8755.64,,,13441.42,,uncapped,1782.3,uncapped,0,15223.72,23979.36,4096
Siobhain McDonagh,Mitcham and Morden BC,,,30861.98,,,,9303,,,,0,,40164.98,,,0,,uncapped,529.2,uncapped,0,529.2,40694.18,193
Stella Creasy,Walthamstow BC,,,17567.59,,,,0,,,,0,,17567.59,,,0,,uncapped,21.3,uncapped,0,21.3,17588.89,4088
Stephen Barclay,North East Cambridgeshire CC,,,28543.01,,,,3877.5,,,,0,,32420.51,,,18903.45,,uncapped,3094.05,uncapped,1633.28,23630.78,56051.29,4095
Stephen Crabb,Preseli Pembrokeshire CC,,,25202.49,,,,3525.6,,,,0,,28728.09,,,12963.93,,uncapped,10893.37,uncapped,0,23857.3,52585.39,1554
Stephen Dorrell,Charnwood CC,,,2497.17,,,,0,,,,0,,2497.17,,,15779.81,,uncapped,2508,uncapped,0,18287.81,20784.98,336
Stephen Gilbert,St Austell and Newquay CC,,,22401.6,,,,2369,,,,0,,24770.6,,,5014.15,,uncapped,7491.6,uncapped,0,12505.75,37276.35,4101
Stephen Hammond,Wimbledon BC,,,5204.15,,,,2553.25,,,,0,,7757.4,,,0,,uncapped,746.4,uncapped,0,746.4,8503.8,1585
Stephen Hepburn,Jarrow BC,,,23076.32,,,,0,,,,0,,23076.32,,,6108.58,,uncapped,11535.7,uncapped,0,17644.28,40720.6,520
Stephen Lloyd,Eastbourne BC,,,27009.01,,,,6951.66,,,,0,,33960.67,,,9453,,uncapped,2668.34,uncapped,0,12121.34,46082.01,3968
Stephen McCabe,"Birmingham, Selly Oak BC",,,23421.8,,,,1192.5,,,,0,,24614.3,,,0,,uncapped,2973.5,uncapped,0,2973.5,27587.8,298
Stephen McPartland,Stevenage CC,,,19329.18,,,,7282.5,,,,0,,26611.68,,,0,,uncapped,400,uncapped,0,400,27011.68,4093
Stephen Metcalfe,South Basildon and East Thurrock BC,,,21802.34,,,,3877.5,,,,0,,25679.84,,,0,,uncapped,205.5,uncapped,0,205.5,25885.34,4092
Stephen Mosley,City of Chester CC,,,19794.46,,,,3877.5,,,,0,,23671.96,,,11480.85,,uncapped,3803.5,uncapped,0,15284.35,38956.31,3954
Stephen O'Brien,Eddisbury CC,,,12980.23,,,,0,,,,0,,12980.23,,,6795.44,,uncapped,9216.89,uncapped,0,16012.33,28992.56,427
Stephen Phillips,Sleaford and North Hykeham CC,,,7897.75,,,,3877.5,,,,0,,11775.25,,,2366.76,,uncapped,3262.55,uncapped,0,5629.31,17404.56,4054
Stephen Pound,Ealing North BC,,,7827.85,,,,0,,,,0,,7827.85,,,0,,uncapped,1902.3,uncapped,0,1902.3,9730.15,161
Stephen Timms,East Ham BC,,,11491.25,,,,414.91,,,,0,,11906.16,,,0,,uncapped,2102.01,uncapped,0,2102.01,14008.17,163
Stephen Twigg,"Liverpool, West Derby BC",,,29066.11,,,,1667.53,,,,0,,30733.64,,,7544.94,,uncapped,4831.4,uncapped,0,12376.34,43109.98,167
Stephen Williams,Bristol West BC,,,27020.58,,,,879.4,,,,0,,27899.98,,,13996.2,,uncapped,3756.1,uncapped,0,17752.3,45652.28,1492
Steve Baker,Wycombe CC,,,16700.55,,,,9692.61,,,,0,,26393.16,,,0,,uncapped,54.44,uncapped,0,54.44,26447.6,4064
Steve Brine,Winchester CC,,,24369.3,,,,3877.5,,,,0,,28246.8,,,12848.98,,uncapped,2523.8,uncapped,0,15372.78,43619.58,4067
Steve Rotheram,"Liverpool, Walton BC",,,25352.64,,,,1200,,,,0,,26552.64,,,15671.28,,uncapped,4366.7,uncapped,0,20037.98,46590.62,4035
Steve Webb,Thornbury and Yate CC,,,25639.58,,,,0,,,,0,,25639.58,,,15968.67,,uncapped,4798.45,uncapped,0,20767.12,46406.7,220
Stewart Hosie,Dundee East BC,,,23152.11,,,,0,,,,0,,23152.11,,,11053.9,,uncapped,18390.84,uncapped,0,29444.74,52596.85,1514
Stewart Jackson,Peterborough BC,,,18716.84,,,,7868.53,,,,0,,26585.37,,,15822.58,,uncapped,5659.48,uncapped,0,21482.06,48067.43,1551
Stuart Andrew,Pudsey BC,,,19580.42,,,,5372.5,,,,0,,24952.92,,,16716.19,,uncapped,5048.12,uncapped,0,21764.31,46717.23,4032
Stuart Bell,Middlesbrough BC,,,5196.62,,,,0,,,,0,,5196.62,,,16550.41,,uncapped,6793,uncapped,0,23343.41,28540.03,501
Susan Jones,Clwyd South CC,,,24494.43,,,,0,,,,0,,24494.43,,,11813.66,,uncapped,2441.95,uncapped,0,14255.61,38750.04,3956
Sylvia Hermon,North Down,,,16250.19,,,,0,,,,0,,16250.19,,,2771.51,,uncapped,10105.19,uncapped,0,12876.7,29126.89,1437
Teresa Pearce,Erith and Thamesmead BC,,,13051.75,,,,0,,,,0,,13051.75,,,0,,uncapped,0,uncapped,0,0,13051.75,4003
Tessa Jowell,Dulwich and West Norwood BC,,,11427.15,,,,360.01,,,,0,,11787.16,,,0,,uncapped,319.8,uncapped,0,319.8,12106.96,159
Tessa Munt,Wells CC,,,19061.82,,,,2369,,,,0,,21430.82,,,12393.96,,uncapped,6746.05,uncapped,0,19140.01,40570.83,4089
Theresa May,Maidenhead CC,,,2635.45,,,,2408.75,,,,0,,5044.2,,,0,,uncapped,0,uncapped,0,0,5044.2,8
Theresa Villiers,Chipping Barnet BC,,,16429.95,,,,2408.75,,,,0,,18838.7,,,0,,uncapped,0,uncapped,0,0,18838.7,1500
Therese Coffey,Suffolk Coastal CC,,,18427.12,,,,5827.5,,,,0,,24254.62,,,18520.57,,uncapped,6143.6,uncapped,0,24664.17,48918.79,4098
Thomas Docherty,Dunfermline and West Fife CC,,,21979.83,,,,1200,,,,0,,23179.83,,,17690.67,,uncapped,14584.79,uncapped,1104.5,33379.96,56559.79,3962
Tim Farron,Westmorland and Lonsdale CC,,,27528.74,,,,7298.5,,,,0,,34827.24,,,14535,,uncapped,10030.12,uncapped,410.6,24975.72,59802.96,1591
Tim Loughton,East Worthing and Shoreham CC,,,24429.99,,,,5248.47,,,,0,,29678.46,,,20270.42,,uncapped,4722.6,uncapped,0,24993.02,54671.48,114
Tim Yeo,South Suffolk CC,,,14678.37,,,,9910.48,,,,0,,24588.85,,,16028.19,,uncapped,4360.4,uncapped,0,20388.59,44977.44,136
Tobias Ellwood,Bournemouth East BC,,,12861.44,,,,4267.4,,,,0,,17128.84,,,15374.39,,uncapped,6377.35,uncapped,0,21751.74,38880.58,1487
Toby Perkins,Chesterfield BC,,,23098.41,,,,0,,,,0,,23098.41,,,18591.55,,uncapped,5148.8,uncapped,0,23740.35,46838.76,3952
Tom Blenkinsop,Middlesbrough South and East Cleveland CC,,,20793.98,,,,264.11,,,,0,,21058.09,,,9350,,uncapped,1719.95,uncapped,0,11069.95,32128.04,4037
Tom Brake,Carshalton and Wallington BC,,,31046.1,,,,3571.62,,,,0,,34617.72,,,0,,uncapped,791.01,uncapped,0,791.01,35408.73,151
Tom Clarke,"Coatbridge, Chryston and Bellshill BC",,,20150.1,,,,0,,,,0,,20150.1,,,12004.74,,uncapped,13802.34,uncapped,0,25807.08,45957.18,583
Tom Greatrex,Rutherglen and Hamilton West BC,,,18782.1,,,,23806.38,,,,0,,42588.48,,,15992.32,,uncapped,11017.49,uncapped,0,27009.81,69598.29,4047
Tom Harris,Glasgow South BC,,,18871.34,,,,0,,,,0,,18871.34,,,11095.07,,uncapped,14075.01,uncapped,0,25170.08,44041.42,1418
Tom Watson,West Bromwich East BC,,,23340.56,,,,3368.65,,,,0,,26709.21,,,1516.67,,uncapped,2282.65,uncapped,0,3799.32,30508.53,1463
Tony Baldry,Banbury CC,,,16403.79,,,,58.8,,,,0,,16462.59,,,0,,uncapped,1336.8,uncapped,0,1336.8,17799.39,93
Tony Cunningham,Workington CC,,,12131.86,,,,0,,,,0,,12131.86,,,3924.88,,uncapped,11379.3,uncapped,0,15304.18,27436.04,1469
Tony Lloyd,Manchester Central BC,,,24078.55,,,,1200,,,,0,,25278.55,,,14660.38,,uncapped,5352.65,uncapped,0,20013.03,45291.58,450
Tracey Crouch,Chatham and Aylesford CC,,,12047.45,,,,3877.5,,,,0,,15924.95,,,0,,uncapped,0,uncapped,0,0,15924.95,3950
Tristram Hunt,Stoke-on-Trent Central BC,,,20966.74,,,,0,,,,0,,20966.74,,,3659.52,,uncapped,7669.77,uncapped,0,11329.29,32296.03,4111
Valerie Vaz,Walsall South BC,,,21616.32,,,,2496.3,,,,0,,24112.62,,,9818.47,,uncapped,5049.73,uncapped,0,14868.2,38980.82,4076
Vernon Coaker,Gedling CC,,,21872.08,,,,0,,,,0,,21872.08,,,0,,uncapped,5257,uncapped,0,5257,27129.08,360
Vince Cable,Twickenham BC,,,13337.86,,,,0,,,,0,,13337.86,,,0,,uncapped,0,uncapped,0,0,13337.86,207
Virendra Sharma,"Ealing, Southall BC",,,21140.18,,,,0,,,,0,,21140.18,,,0,,uncapped,381.2,uncapped,0,381.2,21521.38,1604
Wayne David,Caerphilly CC,,,19321.8,,,,0,,,,0,,19321.8,,,18241.28,,uncapped,8067.41,uncapped,0,26308.69,45630.49,1398
William Hague,Richmond (Yorks) CC,,,11702.23,,,,0,,,,0,,11702.23,,,0,,uncapped,0,uncapped,0,0,11702.23,379
William McCrea,South Antrim,,,20099.18,,,,0,,,,0,,20099.18,,,11897.7,,uncapped,16900.5,uncapped,0,28798.2,48897.38,655
Willie Bain,Glasgow North East BC,,,21357.01,,,,0,,,,0,,21357.01,,,7595,,uncapped,13579.8,uncapped,0,21174.8,42531.81,1610
Yasmin Qureshi,Bolton South East BC,,,24995.6,,,,765,,,,0,,25760.6,,,9300.99,,uncapped,6788.9,uncapped,0,16089.89,41850.49,3924
Yvette Cooper,"Normanton, Pontefract and Castleford CC",,,24406.04,,,,3172.9,,,,0,,27578.94,,,2481.02,,uncapped,7957.75,uncapped,0,10438.77,38017.71,420
Yvonne Fovargue,Makerfield CC,,,23352.31,,,,0,,,,0,,23352.31,,,17565.61,,uncapped,5252.05,uncapped,2661.38,25479.04,48831.35,4034
Zac Goldsmith,Richmond Park BC,,,0,,,,0,,,,0,,0,,,0,,uncapped,0,uncapped,0,0,0,4062
